department,disease,section,question,prompt,href,gpt_gene,extracted_text
神经内科,脑血管瘤,预后,脑血管瘤栓塞术后需要复查吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：脑血管瘤栓塞术后需要复查吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11167564769748224876?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,定期体检预防,['定期体检']
骨科,骨筋膜室综合征,概述,骨筋膜室综合征患者应该就诊于哪个科室？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：骨筋膜室综合征患者应该就诊于哪个科室？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11153464581030259074?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,就诊科室,['就诊科室']
骨科,骨筋膜室综合征,概述,骨筋膜室综合征急性期如何处理？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：骨筋膜室综合征急性期如何处理？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11153464581030259074?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法，急救方法,"['治疗方法', '急救方法']"
骨科,骨筋膜室综合征,概述,骨筋膜室综合征如何进行预防？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：骨筋膜室综合征如何进行预防？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11153464581030259074?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常习惯预防、定期体检预防、早期发现预防,"['日常习惯', '定期体检', '早期发现']"
急诊科,小儿海鲜过敏,概述,海鲜过敏怎样处理？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：海鲜过敏怎样处理？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10918311505337887813?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,急救方法,['急救方法']
急诊科,小儿海鲜过敏,概述,怎样判断自己海鲜过敏？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：怎样判断自己海鲜过敏？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10918311505337887813?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,日常习惯预防,['日常习惯']
急诊科,小儿海鲜过敏,概述,海鲜过敏会自愈吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：海鲜过敏会自愈吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_10918311505337887813?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,自限性,['自限性']
皮肤性病科,念珠菌性包皮龟头炎,概述,患念珠菌性包皮龟头炎怎么办？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：患念珠菌性包皮龟头炎怎么办？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8485842208662611959?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍、就诊科室、症状、治疗方法、日常护理和注意事项、流行病学、日常习惯预防、定期体检预防、早期发现预防,
皮肤性病科,念珠菌性包皮龟头炎,概述,念珠菌性包皮龟头炎擦什么药好？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：念珠菌性包皮龟头炎擦什么药好？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8485842208662611959?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,症状、治疗方法、日常护理和注意事项、并发症、影响生活质量、日常习惯预防、定期体检预防、早期发现预防,
皮肤性病科,念珠菌性包皮龟头炎,概述,念珠菌性包皮龟头炎什么样？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：念珠菌性包皮龟头炎什么样？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8485842208662611959?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病介绍、症状、影响生活质量、日常习惯预防、定期体检预防、早期发现预防,
皮肤性病科,隐翅虫皮炎,概述,隐翅虫皮炎会留疤吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：隐翅虫皮炎会留疤吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11177344487590196393?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,并发症,['并发症']
皮肤性病科,隐翅虫皮炎,概述,隐翅虫皮炎用什么药膏？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：隐翅虫皮炎用什么药膏？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11177344487590196393?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法,['治疗方法']
皮肤性病科,隐翅虫皮炎,概述,隐翅虫皮炎多久能好？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：隐翅虫皮炎多久能好？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11177344487590196393?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,治疗方法,['治疗方法']
皮肤性病科,隐翅虫皮炎,概述,隐翅虫皮炎会传染给别人吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：隐翅虫皮炎会传染给别人吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_11177344487590196393?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,传染性，日常习惯预防,['日常习惯']
感染科,伤寒,概述,伤寒是怎么引起的？会传染吗？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：伤寒是怎么引起的？会传染吗？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8249851974982752698?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,发病机制、传染性,['发病机制']
感染科,伤寒,概述,伤寒和感冒的区别？,"请从以下标签中选取标签['疾病介绍', '疾病之间的区别', '发病机制', '发病诱因', '症状', '就诊科室', '检验检查', '诊断依据', '治疗方法', '急救方法','治疗的作用机制', '日常护理和注意事项', '自限性', '良恶性', '并发症', '影响生活质量', '影响寿命', '其他预后', '流行病学', '日常习惯预防', '定期体检预防', '早期发现预防']，对问题做分类。

这是一个例子：**问题**：腋毛癣能自愈吗？**分类**:自限性

 **问题**：伤寒和感冒的区别？

**分类**：
",https://www.baidu.com/bh/dict/ydxx_8249851974982752698?from=dicta&sf_ref=med_pc&sf_ch=ch_med_pc,疾病之间的区别,['疾病之间的区别']
